,AAPL,GOOG,MSFT
2025-08-12 13:30:00+00:00,229.0500030517578,,524.9400024414062
2025-08-12 13:31:00+00:00,229.7028045654297,,524.4600219726562
2025-08-12 13:32:00+00:00,229.1300048828125,,524.27001953125
2025-08-12 13:33:00+00:00,229.44000244140625,,524.6900024414062
2025-08-12 13:34:00+00:00,229.82989501953125,,525.0499877929688
2025-08-12 13:35:00+00:00,228.72000122070312,,525.405029296875
2025-08-12 13:36:00+00:00,228.80999755859375,,525.4600219726562
2025-08-12 13:37:00+00:00,228.63999938964844,,525.27001953125
2025-08-12 13:38:00+00:00,228.55999755859375,,525.8400268554688
2025-08-12 13:39:00+00:00,228.5500030517578,,525.8599853515625
2025-08-12 13:40:00+00:00,228.3300018310547,,526.1973876953125
2025-08-12 13:41:00+00:00,228.35980224609375,,525.780029296875
2025-08-12 13:42:00+00:00,228.3199005126953,,527.3599853515625
2025-08-12 13:43:00+00:00,228.0399932861328,,527.1699829101562
2025-08-12 13:44:00+00:00,227.375,,525.4349975585938
2025-08-12 13:45:00+00:00,227.4720001220703,,525.8099975585938
2025-08-12 13:46:00+00:00,227.63760375976562,,525.6099853515625
2025-08-12 13:47:00+00:00,227.6699981689453,,525.2689208984375
2025-08-12 13:48:00+00:00,227.52000427246094,,524.6749877929688
2025-08-12 13:49:00+00:00,227.39999389648438,,524.572509765625
2025-08-12 13:50:00+00:00,227.42999267578125,,524.4299926757812
2025-08-12 13:51:00+00:00,227.57000732421875,,524.2249755859375
2025-08-12 13:52:00+00:00,227.74989318847656,,524.0999755859375
2025-08-12 13:53:00+00:00,227.94650268554688,,524.9000244140625
2025-08-12 13:54:00+00:00,228.33970642089844,,524.6849975585938
2025-08-12 13:55:00+00:00,228.36500549316406,,525.2899780273438
2025-08-12 13:56:00+00:00,227.99000549316406,,524.0650024414062
2025-08-12 13:57:00+00:00,227.94000244140625,,524.27001953125
2025-08-12 13:58:00+00:00,227.88999938964844,,524.4349975585938
2025-08-12 13:59:00+00:00,227.875,,524.6799926757812
2025-08-12 14:00:00+00:00,227.6699981689453,,523.8400268554688
2025-08-12 14:01:00+00:00,227.61000061035156,,524.0349731445312
2025-08-12 14:02:00+00:00,227.47850036621094,,524.489990234375
2025-08-12 14:03:00+00:00,227.36599731445312,,524.344970703125
2025-08-12 14:04:00+00:00,227.60000610351562,,524.3400268554688
2025-08-12 14:05:00+00:00,227.55999755859375,,524.0
2025-08-12 14:06:00+00:00,227.75999450683594,,523.2000122070312
2025-08-12 14:07:00+00:00,228.44000244140625,,523.4400024414062
2025-08-12 14:08:00+00:00,228.24000549316406,,522.9849853515625
2025-08-12 14:09:00+00:00,228.08999633789062,,522.914794921875
2025-08-12 14:10:00+00:00,228.33309936523438,,523.3300170898438
2025-08-12 14:11:00+00:00,228.10000610351562,,523.6599731445312
2025-08-12 14:12:00+00:00,228.13380432128906,,523.530029296875
2025-08-12 14:13:00+00:00,228.39999389648438,,523.6699829101562
2025-08-12 14:14:00+00:00,228.75999450683594,,524.0
2025-08-12 14:15:00+00:00,228.89999389648438,,524.9299926757812
2025-08-12 14:16:00+00:00,228.9499969482422,,524.7899780273438
2025-08-12 14:17:00+00:00,228.80999755859375,,525.219970703125
2025-08-12 14:18:00+00:00,228.65989685058594,,525.0444946289062
2025-08-12 14:19:00+00:00,228.97999572753906,,525.6054077148438
2025-08-12 14:20:00+00:00,229.14999389648438,,526.1300048828125
2025-08-12 14:21:00+00:00,229.3699951171875,,526.4600219726562
2025-08-12 14:22:00+00:00,229.3300018310547,,526.655029296875
2025-08-12 14:23:00+00:00,229.2165069580078,,526.5750122070312
2025-08-12 14:24:00+00:00,228.9600067138672,,526.5599975585938
2025-08-12 14:25:00+00:00,228.80999755859375,,526.2849731445312
2025-08-12 14:26:00+00:00,228.9250030517578,,526.1749877929688
2025-08-12 14:27:00+00:00,228.97500610351562,,525.8599853515625
2025-08-12 14:28:00+00:00,228.8000030517578,,526.1699829101562
2025-08-12 14:29:00+00:00,228.57000732421875,,526.1199951171875
2025-08-12 14:30:00+00:00,228.6343994140625,,526.27001953125
2025-08-12 14:31:00+00:00,228.69000244140625,,526.1099853515625
2025-08-12 14:32:00+00:00,228.71499633789062,,526.5700073242188
2025-08-12 14:33:00+00:00,228.5500030517578,,526.22998046875
2025-08-12 14:34:00+00:00,228.5399932861328,,526.155029296875
2025-08-12 14:35:00+00:00,228.77499389648438,,526.7100219726562
2025-08-12 14:36:00+00:00,228.58999633789062,,526.219970703125
2025-08-12 14:37:00+00:00,228.47500610351562,,526.35498046875
2025-08-12 14:38:00+00:00,228.4199981689453,,526.3399047851562
2025-08-12 14:39:00+00:00,228.70350646972656,,526.4500122070312
2025-08-12 14:40:00+00:00,228.57000732421875,,526.52001953125
2025-08-12 14:41:00+00:00,228.44020080566406,,525.9749755859375
2025-08-12 14:42:00+00:00,228.59500122070312,,525.8200073242188
2025-08-12 14:43:00+00:00,228.77200317382812,,526.0800170898438
2025-08-12 14:44:00+00:00,228.625,,525.739990234375
2025-08-12 14:45:00+00:00,228.6199951171875,,525.5499877929688
2025-08-12 14:46:00+00:00,228.52999877929688,,525.0499877929688
2025-08-12 14:47:00+00:00,228.52999877929688,,525.3900146484375
2025-08-12 14:48:00+00:00,228.49000549316406,,525.4500122070312
2025-08-12 14:49:00+00:00,228.47000122070312,,525.9500122070312
2025-08-12 14:50:00+00:00,228.3249969482422,,526.030029296875
2025-08-12 14:51:00+00:00,228.57000732421875,,526.6500244140625
2025-08-12 14:52:00+00:00,228.67999267578125,,526.2899780273438
2025-08-12 14:53:00+00:00,228.75999450683594,,526.2100219726562
2025-08-12 14:54:00+00:00,228.8000030517578,,525.4299926757812
2025-08-12 14:55:00+00:00,228.77499389648438,,525.3150024414062
2025-08-12 14:56:00+00:00,229.05850219726562,,524.989990234375
2025-08-12 14:57:00+00:00,229.2834930419922,,524.6400146484375
2025-08-12 14:58:00+00:00,229.47000122070312,,524.5399780273438
2025-08-12 14:59:00+00:00,229.50030517578125,,525.0
2025-08-12 15:00:00+00:00,229.5449981689453,,524.9550170898438
2025-08-12 15:01:00+00:00,229.66000366210938,,525.2899780273438
2025-08-12 15:02:00+00:00,229.7301025390625,,525.0126953125
2025-08-12 15:03:00+00:00,229.82000732421875,,525.3599853515625
2025-08-12 15:04:00+00:00,229.7899932861328,,525.3699951171875
2025-08-12 15:05:00+00:00,229.75999450683594,,525.6099853515625
2025-08-12 15:06:00+00:00,229.7100067138672,,525.739990234375
2025-08-12 15:07:00+00:00,229.74000549316406,,525.9974975585938
2025-08-12 15:08:00+00:00,229.8795928955078,,525.7449951171875
2025-08-12 15:09:00+00:00,230.0399932861328,,526.0125122070312
2025-08-12 15:10:00+00:00,230.44000244140625,,526.22998046875
2025-08-12 15:11:00+00:00,230.5865020751953,,526.4010009765625
2025-08-12 15:12:00+00:00,230.27000427246094,,526.3300170898438
2025-08-12 15:13:00+00:00,230.24000549316406,,526.340087890625
2025-08-12 15:14:00+00:00,229.9600067138672,,526.1900024414062
2025-08-12 15:15:00+00:00,229.94000244140625,,526.2999877929688
2025-08-12 15:16:00+00:00,230.00999450683594,,526.3900146484375
2025-08-12 15:17:00+00:00,229.89999389648438,,526.5700073242188
2025-08-12 15:18:00+00:00,230.24000549316406,,526.530029296875
2025-08-12 15:19:00+00:00,230.02999877929688,,526.7750244140625
2025-08-12 15:20:00+00:00,229.8699951171875,,526.6901245117188
2025-08-12 15:21:00+00:00,229.875,,526.9598999023438
