,AAPL,GOOG,MSFT
2026-04-30 13:30:00+00:00,,370.80999755859375,413.3299865722656
2026-04-30 13:31:00+00:00,,371.0050048828125,410.2735900878906
2026-04-30 13:32:00+00:00,,372.30999755859375,412.9399108886719
2026-04-30 13:33:00+00:00,,370.7001037597656,413.19500732421875
2026-04-30 13:34:00+00:00,,369.5400085449219,410.5899963378906
2026-04-30 13:35:00+00:00,,369.5299987792969,409.45001220703125
2026-04-30 13:36:00+00:00,,368.7699890136719,411.7586975097656
2026-04-30 13:37:00+00:00,,367.75,412.1300048828125
2026-04-30 13:38:00+00:00,,367.2366943359375,411.239990234375
2026-04-30 13:39:00+00:00,,366.82000732421875,410.9198913574219
2026-04-30 13:40:00+00:00,,365.31500244140625,409.44000244140625
2026-04-30 13:41:00+00:00,,363.94000244140625,408.6099853515625
2026-04-30 13:42:00+00:00,,364.4999084472656,409.2200012207031
2026-04-30 13:43:00+00:00,,364.6300048828125,411.2250061035156
2026-04-30 13:44:00+00:00,,366.6700134277344,409.79998779296875
2026-04-30 13:45:00+00:00,,365.9150085449219,409.9184875488281
2026-04-30 13:46:00+00:00,,366.5450134277344,410.0150146484375
2026-04-30 13:47:00+00:00,,367.4458923339844,409.0150146484375
2026-04-30 13:48:00+00:00,,368.5050048828125,408.2149963378906
2026-04-30 13:49:00+00:00,,368.4700012207031,408.4200134277344
2026-04-30 13:50:00+00:00,,369.55999755859375,408.1336975097656
2026-04-30 13:51:00+00:00,,367.67999267578125,406.39990234375
2026-04-30 13:52:00+00:00,,366.8699951171875,406.0
2026-04-30 13:53:00+00:00,,366.5050048828125,405.4200134277344
2026-04-30 13:54:00+00:00,,366.260009765625,404.80499267578125
2026-04-30 13:55:00+00:00,,367.32000732421875,403.94000244140625
2026-04-30 13:56:00+00:00,,367.1700134277344,405.4700927734375
2026-04-30 13:57:00+00:00,,366.2200012207031,405.9554138183594
2026-04-30 13:58:00+00:00,,367.25439453125,405.7300109863281
2026-04-30 13:59:00+00:00,,367.17498779296875,404.94500732421875
2026-04-30 14:00:00+00:00,,366.6050109863281,405.44000244140625
2026-04-30 14:01:00+00:00,,366.69000244140625,404.6449890136719
2026-04-30 14:02:00+00:00,,367.8699951171875,404.760009765625
2026-04-30 14:03:00+00:00,,368.3399963378906,404.0190124511719
2026-04-30 14:04:00+00:00,,368.18011474609375,403.4599914550781
2026-04-30 14:05:00+00:00,,367.55499267578125,403.4750061035156
2026-04-30 14:06:00+00:00,,368.19940185546875,402.5950012207031
2026-04-30 14:07:00+00:00,,368.19500732421875,402.510009765625
2026-04-30 14:08:00+00:00,,367.010009765625,401.70001220703125
2026-04-30 14:09:00+00:00,,367.8949890136719,401.260009765625
2026-04-30 14:10:00+00:00,,367.25,400.94000244140625
2026-04-30 14:11:00+00:00,,366.5,401.8999938964844
2026-04-30 14:12:00+00:00,,366.2099914550781,402.94000244140625
2026-04-30 14:13:00+00:00,,366.79998779296875,403.92999267578125
2026-04-30 14:14:00+00:00,,367.5150146484375,403.94000244140625
2026-04-30 14:15:00+00:00,,367.5400085449219,403.19000244140625
2026-04-30 14:16:00+00:00,,366.7099914550781,401.7900085449219
2026-04-30 14:17:00+00:00,,366.2900085449219,401.82501220703125
2026-04-30 14:18:00+00:00,,366.29998779296875,402.489990234375
2026-04-30 14:19:00+00:00,,365.5350036621094,402.44000244140625
2026-04-30 14:20:00+00:00,,365.7099914550781,401.7044982910156
2026-04-30 14:21:00+00:00,,366.0,402.1199951171875
2026-04-30 14:22:00+00:00,,366.385009765625,402.70001220703125
2026-04-30 14:23:00+00:00,,366.3699951171875,401.9700012207031
2026-04-30 14:24:00+00:00,,366.3500061035156,401.2698974609375
2026-04-30 14:25:00+00:00,,365.5799865722656,400.5799865722656
2026-04-30 14:26:00+00:00,,365.3500061035156,400.3598937988281
2026-04-30 14:27:00+00:00,,365.489990234375,400.739990234375
2026-04-30 14:28:00+00:00,,365.760009765625,401.4049987792969
2026-04-30 14:29:00+00:00,,366.20001220703125,401.6499938964844
2026-04-30 14:30:00+00:00,,366.29998779296875,403.3800048828125
2026-04-30 14:31:00+00:00,,365.989990234375,402.4198913574219
2026-04-30 14:32:00+00:00,,365.489990234375,402.5899963378906
2026-04-30 14:33:00+00:00,,364.7900085449219,402.2049865722656
2026-04-30 14:34:00+00:00,,364.110107421875,402.42999267578125
2026-04-30 14:35:00+00:00,,365.0,402.19000244140625
2026-04-30 14:36:00+00:00,,363.95001220703125,401.1211853027344
2026-04-30 14:37:00+00:00,,363.5799865722656,401.5249938964844
2026-04-30 14:38:00+00:00,,363.6099853515625,402.08648681640625
2026-04-30 14:39:00+00:00,,363.17999267578125,401.5400085449219
2026-04-30 14:40:00+00:00,,364.3349914550781,402.0400085449219
2026-04-30 14:41:00+00:00,,364.7049865722656,402.6214904785156
2026-04-30 14:42:00+00:00,,364.3900146484375,403.79998779296875
2026-04-30 14:43:00+00:00,,364.95001220703125,403.4150085449219
2026-04-30 14:44:00+00:00,,365.2799987792969,404.05999755859375
2026-04-30 14:45:00+00:00,,365.17498779296875,404.6499938964844
2026-04-30 14:46:00+00:00,,366.739990234375,405.0400085449219
2026-04-30 14:47:00+00:00,,366.7099914550781,405.239990234375
2026-04-30 14:48:00+00:00,,366.03009033203125,405.364990234375
2026-04-30 14:49:00+00:00,,365.6300048828125,405.03009033203125
2026-04-30 14:50:00+00:00,,365.9800109863281,404.5799865722656
2026-04-30 14:51:00+00:00,,366.4949951171875,404.8900146484375
2026-04-30 14:52:00+00:00,,366.67999267578125,405.1105041503906
2026-04-30 14:53:00+00:00,,366.79998779296875,405.125
2026-04-30 14:54:00+00:00,,367.32000732421875,405.7749938964844
2026-04-30 14:55:00+00:00,,368.1000061035156,405.5707092285156
2026-04-30 14:56:00+00:00,,368.8900146484375,406.0
2026-04-30 14:57:00+00:00,,369.18499755859375,406.06988525390625
2026-04-30 14:58:00+00:00,,369.54998779296875,405.9100036621094
2026-04-30 14:59:00+00:00,,369.2749938964844,406.2200012207031
2026-04-30 15:00:00+00:00,,369.9200134277344,406.7349853515625
2026-04-30 15:01:00+00:00,,370.5199890136719,406.7799987792969
2026-04-30 15:02:00+00:00,,370.2200927734375,406.3450012207031
2026-04-30 15:03:00+00:00,,370.875,406.260009765625
2026-04-30 15:04:00+00:00,,370.70001220703125,405.6400146484375
2026-04-30 15:05:00+00:00,,371.1099853515625,405.1000061035156
2026-04-30 15:06:00+00:00,,370.67999267578125,405.5116882324219
2026-04-30 15:07:00+00:00,,371.6099853515625,405.5
2026-04-30 15:08:00+00:00,,372.32989501953125,405.1300048828125
2026-04-30 15:09:00+00:00,,372.61749267578125,405.1499938964844
2026-04-30 15:10:00+00:00,,372.69000244140625,404.9949951171875
2026-04-30 15:11:00+00:00,,373.0799865722656,405.4200134277344
2026-04-30 15:12:00+00:00,,374.20001220703125,405.3550109863281
2026-04-30 15:13:00+00:00,,374.1050109863281,405.1131896972656
2026-04-30 15:14:00+00:00,,374.7998962402344,404.5899963378906
2026-04-30 15:15:00+00:00,,374.2699890136719,404.92999267578125
2026-04-30 15:16:00+00:00,,374.95001220703125,404.7699890136719
2026-04-30 15:17:00+00:00,,374.5350036621094,404.8900146484375
2026-04-30 15:18:00+00:00,,373.8399963378906,404.1000061035156
2026-04-30 15:19:00+00:00,,373.9800109863281,404.3800048828125
2026-04-30 15:20:00+00:00,,373.9718017578125,404.1300964355469
2026-04-30 15:21:00+00:00,,373.0299987792969,403.840087890625
2026-04-30 15:22:00+00:00,,372.760009765625,403.8999938964844
2026-04-30 15:23:00+00:00,,372.7001037597656,403.8800048828125
2026-04-30 15:24:00+00:00,,373.69000244140625,403.8349914550781
2026-04-30 15:25:00+00:00,,374.20001220703125,403.30999755859375
2026-04-30 15:26:00+00:00,,372.8699951171875,403.0350036621094
2026-04-30 15:27:00+00:00,,373.3500061035156,403.07000732421875
2026-04-30 15:28:00+00:00,,372.6499938964844,402.9798889160156
2026-04-30 15:29:00+00:00,,372.69940185546875,403.04998779296875
2026-04-30 15:30:00+00:00,,373.30999755859375,403.510009765625
2026-04-30 15:31:00+00:00,,373.510009765625,403.19000244140625
2026-04-30 15:32:00+00:00,,373.19000244140625,402.9100036621094
2026-04-30 15:33:00+00:00,,373.19000244140625,403.1199951171875
2026-04-30 15:34:00+00:00,,372.78009033203125,402.7900085449219
2026-04-30 15:35:00+00:00,,373.20001220703125,402.3800048828125
2026-04-30 15:36:00+00:00,,372.8599853515625,402.4093017578125
2026-04-30 15:37:00+00:00,,372.0,402.1625061035156
2026-04-30 15:38:00+00:00,,371.8999938964844,402.2449951171875
2026-04-30 15:39:00+00:00,,371.6600036621094,401.8550109863281
2026-04-30 15:40:00+00:00,,371.1099853515625,401.82501220703125
2026-04-30 15:41:00+00:00,,371.2222900390625,402.010009765625
2026-04-30 15:42:00+00:00,,370.81500244140625,402.1199951171875
2026-04-30 15:43:00+00:00,,371.29998779296875,402.5400085449219
2026-04-30 15:44:00+00:00,,371.0,403.0450134277344
2026-04-30 15:45:00+00:00,,371.0799865722656,402.9150085449219
2026-04-30 15:46:00+00:00,,370.75,403.20001220703125
2026-04-30 15:47:00+00:00,,370.2218933105469,402.7900085449219
2026-04-30 15:48:00+00:00,,371.0108947753906,402.7650146484375
2026-04-30 15:49:00+00:00,,371.04998779296875,403.44000244140625
2026-04-30 15:50:00+00:00,,371.70001220703125,403.1700134277344
2026-04-30 15:51:00+00:00,,371.5600891113281,403.239990234375
2026-04-30 15:52:00+00:00,,371.4906005859375,403.1285095214844
2026-04-30 15:53:00+00:00,,371.55999755859375,402.8699951171875
2026-04-30 15:54:00+00:00,,371.6400146484375,403.0400085449219
2026-04-30 15:55:00+00:00,,371.80999755859375,403.0733947753906
2026-04-30 15:56:00+00:00,,371.7200012207031,403.0050048828125
2026-04-30 15:57:00+00:00,,371.7749938964844,403.0101013183594
2026-04-30 15:58:00+00:00,,372.07000732421875,403.1449890136719
2026-04-30 15:59:00+00:00,,371.2749938964844,402.80499267578125
2026-04-30 16:00:00+00:00,,371.1199951171875,403.07501220703125
2026-04-30 16:01:00+00:00,,371.0199890136719,403.1000061035156
2026-04-30 16:02:00+00:00,,370.69000244140625,402.864990234375
2026-04-30 16:03:00+00:00,,371.06549072265625,402.7200927734375
2026-04-30 16:04:00+00:00,,371.0400085449219,403.32501220703125
2026-04-30 16:05:00+00:00,,371.45001220703125,403.0249938964844
2026-04-30 16:06:00+00:00,,371.7049865722656,403.4200134277344
2026-04-30 16:07:00+00:00,,371.6400146484375,403.1099853515625
2026-04-30 16:08:00+00:00,,371.3399963378906,402.760009765625
