,AAPL,GOOG,MSFT
2025-06-20 13:30:00+00:00,,174.47999572753906,481.739990234375
2025-06-20 13:31:00+00:00,,174.02999877929688,482.1199951171875
2025-06-20 13:32:00+00:00,,174.52000427246094,482.4849853515625
2025-06-20 13:33:00+00:00,,174.49020385742188,482.7099914550781
2025-06-20 13:34:00+00:00,,174.47999572753906,483.1700134277344
2025-06-20 13:35:00+00:00,,174.67999267578125,482.57000732421875
2025-06-20 13:36:00+00:00,,174.61000061035156,482.82000732421875
2025-06-20 13:37:00+00:00,,174.52000427246094,482.6650085449219
2025-06-20 13:38:00+00:00,,174.49920654296875,482.93499755859375
2025-06-20 13:39:00+00:00,,174.5399932861328,483.17498779296875
2025-06-20 13:40:00+00:00,,174.5399932861328,482.70001220703125
2025-06-20 13:41:00+00:00,,174.72909545898438,482.7099914550781
2025-06-20 13:42:00+00:00,,174.8699951171875,482.3599853515625
2025-06-20 13:43:00+00:00,,175.02999877929688,482.6199951171875
2025-06-20 13:44:00+00:00,,175.16000366210938,482.875
2025-06-20 13:45:00+00:00,,175.00999450683594,482.6199951171875
2025-06-20 13:46:00+00:00,,175.125,482.2699890136719
2025-06-20 13:47:00+00:00,,175.17999267578125,482.6449890136719
2025-06-20 13:48:00+00:00,,175.16000366210938,482.3550109863281
2025-06-20 13:49:00+00:00,,175.22000122070312,482.07000732421875
2025-06-20 13:50:00+00:00,,175.07000732421875,481.8800048828125
2025-06-20 13:51:00+00:00,,174.8643035888672,481.3599853515625
2025-06-20 13:52:00+00:00,,175.17999267578125,481.3999938964844
2025-06-20 13:53:00+00:00,,175.10000610351562,481.2699890136719
2025-06-20 13:54:00+00:00,,175.0500030517578,481.54998779296875
2025-06-20 13:55:00+00:00,,174.72999572753906,480.989990234375
2025-06-20 13:56:00+00:00,,174.58999633789062,481.125
2025-06-20 13:57:00+00:00,,174.27999877929688,480.8299865722656
2025-06-20 13:58:00+00:00,,174.02000427246094,480.8500061035156
2025-06-20 13:59:00+00:00,,173.88999938964844,480.6700134277344
2025-06-20 14:00:00+00:00,,174.0399932861328,480.8349914550781
2025-06-20 14:01:00+00:00,,173.86000061035156,480.4800109863281
2025-06-20 14:02:00+00:00,,173.91009521484375,480.6700134277344
2025-06-20 14:03:00+00:00,,173.90040588378906,480.5849914550781
2025-06-20 14:04:00+00:00,,174.10000610351562,480.731201171875
2025-06-20 14:05:00+00:00,,174.17999267578125,480.6300048828125
2025-06-20 14:06:00+00:00,,174.17999267578125,480.4800109863281
2025-06-20 14:07:00+00:00,,174.2100067138672,480.29998779296875
2025-06-20 14:08:00+00:00,,174.08999633789062,479.8551940917969
2025-06-20 14:09:00+00:00,,174.02999877929688,480.159912109375
2025-06-20 14:10:00+00:00,,174.08999633789062,480.05999755859375
2025-06-20 14:11:00+00:00,,174.02890014648438,479.82000732421875
2025-06-20 14:12:00+00:00,,174.00999450683594,480.07000732421875
2025-06-20 14:13:00+00:00,,174.0399932861328,480.339599609375
2025-06-20 14:14:00+00:00,,174.0,480.4599914550781
2025-06-20 14:15:00+00:00,,174.02000427246094,480.260009765625
2025-06-20 14:16:00+00:00,,173.75,480.1499938964844
2025-06-20 14:17:00+00:00,,173.61000061035156,480.375
2025-06-20 14:18:00+00:00,,173.85000610351562,480.8699951171875
2025-06-20 14:19:00+00:00,,173.8907928466797,480.885009765625
2025-06-20 14:20:00+00:00,,173.82000732421875,481.2449951171875
2025-06-20 14:21:00+00:00,,174.00999450683594,480.9750061035156
2025-06-20 14:22:00+00:00,,173.91000366210938,480.93499755859375
2025-06-20 14:23:00+00:00,,173.80999755859375,480.7784118652344
2025-06-20 14:24:00+00:00,,173.6199951171875,479.79998779296875
2025-06-20 14:25:00+00:00,,173.55999755859375,479.510009765625
2025-06-20 14:26:00+00:00,,173.52000427246094,479.29998779296875
2025-06-20 14:27:00+00:00,,173.55499267578125,479.693603515625
2025-06-20 14:28:00+00:00,,173.42880249023438,479.80999755859375
2025-06-20 14:29:00+00:00,,173.3300018310547,479.6000061035156
2025-06-20 14:30:00+00:00,,172.88999938964844,479.5
2025-06-20 14:31:00+00:00,,172.88999938964844,479.8800048828125
2025-06-20 14:32:00+00:00,,173.0800018310547,480.0450134277344
2025-06-20 14:33:00+00:00,,173.0435028076172,480.2586975097656
2025-06-20 14:34:00+00:00,,172.88479614257812,479.95001220703125
2025-06-20 14:35:00+00:00,,172.83529663085938,480.2149963378906
2025-06-20 14:36:00+00:00,,172.8199005126953,480.2799987792969
2025-06-20 14:37:00+00:00,,172.91000366210938,480.31500244140625
2025-06-20 14:38:00+00:00,,172.8000030517578,480.4653015136719
2025-06-20 14:39:00+00:00,,172.52000427246094,480.30999755859375
2025-06-20 14:40:00+00:00,,172.08999633789062,480.0849914550781
2025-06-20 14:41:00+00:00,,171.78500366210938,479.8500061035156
2025-06-20 14:42:00+00:00,,171.55999755859375,479.739990234375
2025-06-20 14:43:00+00:00,,171.427001953125,480.1650085449219
2025-06-20 14:44:00+00:00,,171.66000366210938,480.3500061035156
2025-06-20 14:45:00+00:00,,171.2100067138672,479.9100036621094
2025-06-20 14:46:00+00:00,,171.19000244140625,480.4750061035156
2025-06-20 14:47:00+00:00,,171.20770263671875,480.2300109863281
2025-06-20 14:48:00+00:00,,171.0399932861328,480.4700012207031
2025-06-20 14:49:00+00:00,,170.8300018310547,480.52459716796875
2025-06-20 14:50:00+00:00,,170.48500061035156,480.04998779296875
2025-06-20 14:51:00+00:00,,170.27999877929688,479.9700012207031
2025-06-20 14:52:00+00:00,,170.4199981689453,480.0799865722656
2025-06-20 14:53:00+00:00,,170.4149932861328,480.0350036621094
2025-06-20 14:54:00+00:00,,170.2949981689453,479.885009765625
2025-06-20 14:55:00+00:00,,170.33999633789062,480.05999755859375
2025-06-20 14:56:00+00:00,,170.27999877929688,480.16510009765625
2025-06-20 14:57:00+00:00,,170.35989379882812,480.3037109375
2025-06-20 14:58:00+00:00,,170.4550018310547,480.20001220703125
2025-06-20 14:59:00+00:00,,170.38999938964844,479.92999267578125
2025-06-20 15:00:00+00:00,,169.75999450683594,479.20599365234375
2025-06-20 15:01:00+00:00,,169.72000122070312,479.0400085449219
2025-06-20 15:02:00+00:00,,169.5399932861328,479.2200012207031
2025-06-20 15:03:00+00:00,,169.63999938964844,479.07000732421875
2025-06-20 15:04:00+00:00,,169.72999572753906,479.0299987792969
2025-06-20 15:05:00+00:00,,170.10000610351562,479.46240234375
2025-06-20 15:06:00+00:00,,170.05999755859375,479.4200134277344
2025-06-20 15:07:00+00:00,,169.91000366210938,479.59991455078125
2025-06-20 15:08:00+00:00,,169.8699951171875,479.4949951171875
2025-06-20 15:09:00+00:00,,170.02999877929688,479.69000244140625
2025-06-20 15:10:00+00:00,,170.0800018310547,479.9150085449219
2025-06-20 15:11:00+00:00,,169.77499389648438,479.9599914550781
2025-06-20 15:12:00+00:00,,169.89999389648438,479.80999755859375
2025-06-20 15:13:00+00:00,,169.8300018310547,479.8699951171875
2025-06-20 15:14:00+00:00,,170.00999450683594,479.9949951171875
2025-06-20 15:15:00+00:00,,169.99000549316406,479.8999938964844
2025-06-20 15:16:00+00:00,,170.0,479.9200134277344
2025-06-20 15:18:00+00:00,,170.11000061035156,480.25
2025-06-20 15:22:00+00:00,,169.97500610351562,480.1199951171875
2025-06-20 15:23:00+00:00,,170.02000427246094,480.0400085449219
2025-06-20 15:24:00+00:00,,170.0399932861328,480.1700134277344
2025-06-20 15:25:00+00:00,,169.92999267578125,480.2449951171875
2025-06-20 15:27:00+00:00,,170.15069580078125,480.1300048828125
2025-06-20 15:28:00+00:00,,170.091796875,480.1600036621094
2025-06-20 15:29:00+00:00,,169.97000122070312,479.8699951171875
2025-06-20 15:30:00+00:00,,169.91259765625,479.9700012207031
2025-06-20 15:33:00+00:00,,170.0449981689453,480.1600036621094
2025-06-20 15:34:00+00:00,,170.0592041015625,480.18609619140625
2025-06-20 15:35:00+00:00,,170.02999877929688,480.260009765625
2025-06-20 15:36:00+00:00,,170.13999938964844,480.4599914550781
2025-06-20 15:37:00+00:00,,170.16000366210938,480.7250061035156
2025-06-20 15:38:00+00:00,,170.2100067138672,480.7799987792969
2025-06-20 15:39:00+00:00,,170.25,480.79998779296875
2025-06-20 15:40:00+00:00,,170.27999877929688,480.8599853515625
2025-06-20 15:41:00+00:00,,170.3000030517578,480.82000732421875
2025-06-20 15:42:00+00:00,,170.17999267578125,480.6000061035156
2025-06-20 15:43:00+00:00,,170.16920471191406,480.79998779296875
