,AAPL,GOOG,MSFT
2026-05-04 13:30:00+00:00,,381.57000732421875,412.42498779296875
2026-05-04 13:31:00+00:00,,384.0299987792969,412.7099914550781
2026-05-04 13:32:00+00:00,,381.6099853515625,414.6299133300781
2026-05-04 13:33:00+00:00,,381.92999267578125,416.0050048828125
2026-05-04 13:34:00+00:00,,381.0328063964844,415.2254943847656
2026-05-04 13:35:00+00:00,,380.6549987792969,415.2650146484375
2026-05-04 13:36:00+00:00,,380.42999267578125,415.7699890136719
2026-05-04 13:37:00+00:00,,379.6499938964844,416.1050109863281
2026-05-04 13:38:00+00:00,,379.7799987792969,415.364990234375
2026-05-04 13:39:00+00:00,,379.6400146484375,414.6400146484375
2026-05-04 13:40:00+00:00,,379.94500732421875,415.4049987792969
2026-05-04 13:41:00+00:00,,380.44061279296875,415.51971435546875
2026-05-04 13:42:00+00:00,,380.42999267578125,416.4800109863281
2026-05-04 13:43:00+00:00,,380.2200012207031,416.8999938964844
2026-05-04 13:44:00+00:00,,379.7298889160156,416.4100036621094
2026-05-04 13:45:00+00:00,,379.6400146484375,417.5398864746094
2026-05-04 13:46:00+00:00,,379.489990234375,417.3500061035156
2026-05-04 13:47:00+00:00,,379.3399963378906,418.3299865722656
2026-05-04 13:48:00+00:00,,379.5799865722656,419.4200134277344
2026-05-04 13:49:00+00:00,,378.6650085449219,418.8999938964844
2026-05-04 13:50:00+00:00,,378.510009765625,419.8299865722656
2026-05-04 13:51:00+00:00,,378.5799865722656,418.5799865722656
2026-05-04 13:52:00+00:00,,378.2749938964844,417.70001220703125
2026-05-04 13:53:00+00:00,,378.6400146484375,417.1499938964844
2026-05-04 13:54:00+00:00,,377.9849853515625,416.8399963378906
2026-05-04 13:55:00+00:00,,378.1300048828125,416.7099914550781
2026-05-04 13:56:00+00:00,,379.05999755859375,416.6549987792969
2026-05-04 13:57:00+00:00,,379.2149963378906,415.7099914550781
2026-05-04 13:58:00+00:00,,378.8999938964844,415.6700134277344
2026-05-04 13:59:00+00:00,,379.55999755859375,415.8699951171875
2026-05-04 14:00:00+00:00,,379.80999755859375,415.19000244140625
2026-05-04 14:01:00+00:00,,379.2099914550781,414.94989013671875
2026-05-04 14:02:00+00:00,,379.1499938964844,415.2691955566406
2026-05-04 14:03:00+00:00,,379.18499755859375,415.4200134277344
2026-05-04 14:04:00+00:00,,378.7349853515625,415.4162902832031
2026-05-04 14:05:00+00:00,,379.4949951171875,415.27850341796875
2026-05-04 14:06:00+00:00,,379.7900085449219,415.44000244140625
2026-05-04 14:07:00+00:00,,380.0790100097656,415.32000732421875
2026-05-04 14:08:00+00:00,,379.4800109863281,415.1499938964844
2026-05-04 14:09:00+00:00,,379.2799987792969,415.4100036621094
2026-05-04 14:10:00+00:00,,378.9200134277344,416.0799865722656
2026-05-04 14:11:00+00:00,,379.07000732421875,416.0050048828125
2026-05-04 14:12:00+00:00,,379.2101135253906,416.4800109863281
2026-05-04 14:13:00+00:00,,379.1499938964844,416.9700012207031
2026-05-04 14:14:00+00:00,,379.489990234375,416.75
2026-05-04 14:15:00+00:00,,379.739990234375,416.4800109863281
2026-05-04 14:16:00+00:00,,380.44000244140625,417.1400146484375
2026-05-04 14:17:00+00:00,,380.4700012207031,418.0299987792969
2026-05-04 14:18:00+00:00,,380.2900085449219,418.0950012207031
2026-05-04 14:19:00+00:00,,380.4700012207031,418.95001220703125
2026-05-04 14:20:00+00:00,,380.0950012207031,418.44000244140625
2026-05-04 14:21:00+00:00,,380.0899963378906,419.0350036621094
2026-05-04 14:22:00+00:00,,379.6000061035156,419.24468994140625
2026-05-04 14:23:00+00:00,,379.31500244140625,419.55810546875
2026-05-04 14:24:00+00:00,,379.5050048828125,419.44000244140625
2026-05-04 14:25:00+00:00,,379.5199890136719,420.0400085449219
2026-05-04 14:26:00+00:00,,379.4549865722656,419.614990234375
2026-05-04 14:27:00+00:00,,379.30999755859375,420.16400146484375
2026-05-04 14:28:00+00:00,,378.93499755859375,420.0799865722656
2026-05-04 14:29:00+00:00,,378.95001220703125,419.8800048828125
2026-05-04 14:30:00+00:00,,379.239990234375,419.6888122558594
2026-05-04 14:31:00+00:00,,379.45001220703125,419.7449951171875
2026-05-04 14:32:00+00:00,,379.3599853515625,419.42999267578125
2026-05-04 14:33:00+00:00,,379.4020080566406,420.30499267578125
2026-05-04 14:34:00+00:00,,379.5150146484375,420.0398864746094
2026-05-04 14:35:00+00:00,,379.125,419.94000244140625
2026-05-04 14:36:00+00:00,,378.656005859375,419.6400146484375
2026-05-04 14:37:00+00:00,,378.9200134277344,419.1099853515625
2026-05-04 14:38:00+00:00,,379.1199035644531,419.2349853515625
2026-05-04 14:39:00+00:00,,378.8500061035156,418.92999267578125
2026-05-04 14:40:00+00:00,,379.2850036621094,419.04998779296875
2026-05-04 14:41:00+00:00,,379.4800109863281,418.5
2026-05-04 14:42:00+00:00,,379.7550048828125,418.1300048828125
2026-05-04 14:43:00+00:00,,379.8900146484375,417.6199035644531
2026-05-04 14:44:00+00:00,,380.1499938964844,417.67999267578125
2026-05-04 14:45:00+00:00,,380.0744934082031,417.82000732421875
2026-05-04 14:46:00+00:00,,379.9800109863281,418.2250061035156
2026-05-04 14:47:00+00:00,,379.9599914550781,418.38720703125
2026-05-04 14:48:00+00:00,,379.8699951171875,418.635009765625
2026-05-04 14:49:00+00:00,,379.6199951171875,418.6400146484375
