Datetime,AAPL,GOOG,MSFT
2026-09-17 09:30:00-04:00,333.7900085449219,345.81500244140625,499.6000061035156
2026-09-17 09:31:00-04:00,333.30999755859375,344.19000244140625,495.19000244140625
2026-09-17 09:32:00-04:00,333.79998779296875,344.1650085449219,496.0799865722656
2026-09-17 09:33:00-04:00,332.9700012207031,343.5899963378906,495.0899963378906
2026-09-17 09:34:00-04:00,332.5635070800781,342.7550048828125,495.2842102050781
2026-09-17 09:35:00-04:00,331.9700012207031,343.3800048828125,494.30999755859375
2026-09-17 09:36:00-04:00,331.4649963378906,342.2799987792969,493.760009765625
2026-09-17 09:37:00-04:00,331.760009765625,342.375,494.20001220703125
2026-09-17 09:38:00-04:00,332.260009765625,343.2080993652344,494.8999938964844
2026-09-17 09:39:00-04:00,332.8900146484375,343.8999938964844,495.239990234375
2026-09-17 09:40:00-04:00,332.3450012207031,342.5744934082031,495.9100036621094
2026-09-17 09:41:00-04:00,332.0849914550781,341.8500061035156,496.4800109863281
2026-09-17 09:42:00-04:00,332.2099914550781,342.010009765625,497.0950012207031
2026-09-17 09:43:00-04:00,331.7950134277344,342.3550109863281,497.2026062011719
2026-09-17 09:44:00-04:00,331.9949951171875,342.2699890136719,496.7200012207031
2026-09-17 09:45:00-04:00,331.92999267578125,341.614990234375,495.7900085449219
2026-09-17 09:46:00-04:00,331.7699890136719,341.5899963378906,495.7699890136719
2026-09-17 09:47:00-04:00,331.5,341.4549865722656,496.68499755859375
2026-09-17 09:48:00-04:00,331.1499938964844,341.0899963378906,497.17999267578125
2026-09-17 09:49:00-04:00,330.918701171875,341.3999938964844,498.0
2026-09-17 09:50:00-04:00,330.29998779296875,341.114990234375,497.44500732421875
2026-09-17 09:51:00-04:00,330.2550048828125,340.7359924316406,497.1914978027344
2026-09-17 09:52:00-04:00,330.635009765625,341.0799865722656,497.98529052734375
2026-09-17 09:53:00-04:00,330.510009765625,340.6400146484375,497.519287109375
2026-09-17 09:54:00-04:00,330.6050109863281,341.0588073730469,497.19000244140625
2026-09-17 09:55:00-04:00,330.68438720703125,340.8999938964844,496.44000244140625
2026-09-17 09:56:00-04:00,331.0150146484375,340.8500061035156,496.489990234375
2026-09-17 09:57:00-04:00,330.752685546875,341.2200012207031,496.0249938964844
2026-09-17 09:58:00-04:00,330.79998779296875,341.6600036621094,495.80999755859375
2026-09-17 09:59:00-04:00,330.82501220703125,342.05999755859375,496.32501220703125
2026-09-17 10:00:00-04:00,331.07000732421875,341.5199890136719,495.489990234375
2026-09-17 10:01:00-04:00,331.69000244140625,341.44000244140625,495.3599853515625
2026-09-17 10:02:00-04:00,332.064208984375,341.8299865722656,496.1099853515625
2026-09-17 10:03:00-04:00,332.2900085449219,342.17010498046875,496.5249938964844
2026-09-17 10:04:00-04:00,332.5799865722656,342.5,497.0799865722656
2026-09-17 10:05:00-04:00,332.0799865722656,342.0799865722656,497.42999267578125
2026-09-17 10:06:00-04:00,332.3550109863281,341.8999938964844,497.29998779296875
2026-09-17 10:07:00-04:00,332.69500732421875,342.04998779296875,496.1400146484375
2026-09-17 10:08:00-04:00,332.6282043457031,341.8450012207031,496.30999755859375
2026-09-17 10:09:00-04:00,332.73419189453125,341.6300048828125,496.1000061035156
2026-09-17 10:10:00-04:00,333.409912109375,342.05999755859375,496.239990234375
2026-09-17 10:11:00-04:00,333.29010009765625,341.8900146484375,495.8900146484375
2026-09-17 10:12:00-04:00,332.93011474609375,341.8450012207031,495.30999755859375
2026-09-17 10:13:00-04:00,332.989990234375,342.32000732421875,495.9849853515625
2026-09-17 10:14:00-04:00,333.1600036621094,342.465087890625,496.0899963378906
2026-09-17 10:15:00-04:00,333.44000244140625,342.114990234375,495.5804138183594
2026-09-17 10:16:00-04:00,333.2449951171875,342.19000244140625,496.125
2026-09-17 10:17:00-04:00,333.2300109863281,342.0799865722656,496.1199951171875
2026-09-17 10:18:00-04:00,333.30499267578125,341.9100036621094,496.1050109863281
2026-09-17 10:19:00-04:00,333.42999267578125,341.93499755859375,496.20001220703125
2026-09-17 10:20:00-04:00,333.1199951171875,341.8599853515625,496.4599914550781
2026-09-17 10:21:00-04:00,333.25,342.3800048828125,496.7200012207031
2026-09-17 10:22:00-04:00,333.159912109375,342.6405029296875,496.7149963378906
2026-09-17 10:23:00-04:00,333.6000061035156,342.7200012207031,497.3999938964844
2026-09-17 10:24:00-04:00,333.4649963378906,343.0899963378906,497.93499755859375
2026-09-17 10:25:00-04:00,333.42999267578125,343.0,498.17999267578125
2026-09-17 10:26:00-04:00,333.6600036621094,343.3699951171875,498.2449951171875
2026-09-17 10:27:00-04:00,333.5450134277344,343.5968933105469,498.19000244140625
2026-09-17 10:28:00-04:00,333.6700134277344,343.4949951171875,498.4800109863281
2026-09-17 10:29:00-04:00,333.44500732421875,342.989990234375,498.2149963378906
2026-09-17 10:30:00-04:00,333.7200927734375,343.69000244140625,498.5
