Datetime,AAPL,GOOG,MSFT
2025-06-05 13:30:00+00:00,203.09500122070312,171.13999938964844,467.1700134277344
2025-06-05 13:31:00+00:00,203.10000610351562,170.91940307617188,466.42498779296875
2025-06-05 13:32:00+00:00,202.91079711914062,170.9250030517578,466.1400146484375
2025-06-05 13:33:00+00:00,203.1199951171875,171.49000549316406,465.7300109863281
2025-06-05 13:34:00+00:00,203.29750061035156,171.72000122070312,465.3699951171875
2025-06-05 13:35:00+00:00,203.42250061035156,171.64999389648438,465.364990234375
2025-06-05 13:36:00+00:00,203.3699951171875,171.875,465.1499938964844
2025-06-05 13:37:00+00:00,203.35499572753906,172.2100067138672,465.2099914550781
2025-06-05 13:38:00+00:00,203.35000610351562,171.75999450683594,465.3800048828125
2025-06-05 13:39:00+00:00,203.02000427246094,171.14500427246094,464.989990234375
2025-06-05 13:40:00+00:00,203.18069458007812,171.24000549316406,465.1700134277344
2025-06-05 13:41:00+00:00,203.70889282226562,171.5399932861328,465.8599853515625
2025-06-05 13:42:00+00:00,203.5800018310547,171.6300048828125,465.4200134277344
2025-06-05 13:43:00+00:00,203.3000030517578,171.49000549316406,465.3999938964844
2025-06-05 13:44:00+00:00,203.5,171.6199951171875,465.19500732421875
2025-06-05 13:45:00+00:00,203.14999389648438,171.33999633789062,464.4949951171875
2025-06-05 13:46:00+00:00,202.82000732421875,171.0399932861328,464.3500061035156
2025-06-05 13:49:00+00:00,202.4949951171875,171.53990173339844,465.1675109863281
2025-06-05 13:50:00+00:00,202.55999755859375,171.52999877929688,465.2074890136719
2025-06-05 13:51:00+00:00,202.60000610351562,171.34359741210938,465.18499755859375
2025-06-05 13:52:00+00:00,202.6199951171875,171.12359619140625,465.2149963378906
2025-06-05 13:53:00+00:00,202.55999755859375,171.0800018310547,465.0799865722656
2025-06-05 13:54:00+00:00,202.46009826660156,171.27000427246094,465.1499938964844
2025-06-05 13:55:00+00:00,202.1851043701172,171.25999450683594,465.0
2025-06-05 13:56:00+00:00,202.0749969482422,171.3000030517578,465.0
2025-06-05 13:57:00+00:00,201.68499755859375,171.02999877929688,464.5675048828125
2025-06-05 13:58:00+00:00,201.47999572753906,171.16000366210938,464.82000732421875
2025-06-05 13:59:00+00:00,201.57000732421875,171.0850067138672,464.8500061035156
2025-06-05 14:00:00+00:00,201.6699981689453,171.24000549316406,465.2749938964844
2025-06-05 14:01:00+00:00,202.05499267578125,171.27999877929688,465.2101135253906
2025-06-05 14:02:00+00:00,201.97999572753906,171.25,465.489990234375
2025-06-05 14:03:00+00:00,201.82000732421875,171.1999969482422,465.2726135253906
2025-06-05 14:04:00+00:00,201.904296875,171.0998992919922,465.17498779296875
2025-06-05 14:05:00+00:00,202.19000244140625,170.97999572753906,465.61761474609375
2025-06-05 14:06:00+00:00,202.14999389648438,170.82949829101562,465.44000244140625
2025-06-05 14:07:00+00:00,201.97000122070312,170.6959991455078,465.1549987792969
2025-06-05 14:08:00+00:00,201.90499877929688,170.28500366210938,465.1650085449219
2025-06-05 14:09:00+00:00,201.52279663085938,169.89999389648438,464.8800048828125
2025-06-05 14:10:00+00:00,201.60000610351562,170.0800018310547,465.1199951171875
2025-06-05 14:11:00+00:00,201.77110290527344,170.02000427246094,465.0899963378906
2025-06-05 14:12:00+00:00,201.78500366210938,170.0399932861328,465.25
2025-06-05 14:13:00+00:00,201.67050170898438,170.19000244140625,465.1155090332031
2025-06-05 14:14:00+00:00,201.6510009765625,169.91000366210938,464.79998779296875
2025-06-05 14:15:00+00:00,201.6750030517578,170.28500366210938,464.55999755859375
2025-06-05 14:16:00+00:00,201.75,170.0500030517578,464.4917907714844
2025-06-05 14:17:00+00:00,201.60000610351562,170.0399932861328,464.6585998535156
2025-06-05 14:18:00+00:00,201.39999389648438,170.10000610351562,464.6199951171875
2025-06-05 14:19:00+00:00,201.43499755859375,170.11489868164062,464.7200012207031
2025-06-05 14:20:00+00:00,201.38490295410156,170.08999633789062,465.09991455078125
2025-06-05 14:21:00+00:00,201.5625,170.32000732421875,465.3800048828125
2025-06-05 14:22:00+00:00,201.8350067138672,170.4199981689453,465.3800048828125
2025-06-05 14:23:00+00:00,201.82000732421875,170.3302001953125,465.55999755859375
2025-06-05 14:24:00+00:00,202.07000732421875,170.38999938964844,465.8800964355469
2025-06-05 14:25:00+00:00,202.35000610351562,170.66299438476562,466.28448486328125
2025-06-05 14:26:00+00:00,202.41000366210938,170.77999877929688,466.54998779296875
2025-06-05 14:27:00+00:00,202.41000366210938,170.8800048828125,466.1199951171875
2025-06-05 14:28:00+00:00,202.47000122070312,171.02000427246094,466.2300109863281
2025-06-05 14:29:00+00:00,202.4499969482422,171.0399932861328,466.4049987792969
2025-06-05 14:30:00+00:00,202.27560424804688,170.83999633789062,466.0899963378906
2025-06-05 14:31:00+00:00,202.1199951171875,170.8000030517578,465.80999755859375
2025-06-05 14:32:00+00:00,202.01499938964844,170.4949951171875,465.2799987792969
2025-06-05 14:33:00+00:00,202.11090087890625,170.50999450683594,465.6499938964844
2025-06-05 14:34:00+00:00,202.08999633789062,170.4199981689453,465.45001220703125
2025-06-05 14:35:00+00:00,202.10499572753906,170.32000732421875,465.06500244140625
2025-06-05 14:36:00+00:00,202.39999389648438,170.6649932861328,465.5899963378906
2025-06-05 14:37:00+00:00,202.57000732421875,170.94000244140625,466.3299865722656
2025-06-05 14:38:00+00:00,202.4644012451172,171.11000061035156,466.4949951171875
2025-06-05 14:39:00+00:00,202.4777069091797,171.10000610351562,466.260009765625
2025-06-05 14:40:00+00:00,202.2100067138672,170.94979858398438,465.739990234375
2025-06-05 14:41:00+00:00,202.8209991455078,171.50999450683594,466.81500244140625
2025-06-05 14:42:00+00:00,202.7899932861328,171.50999450683594,466.69000244140625
2025-06-05 14:43:00+00:00,202.65499877929688,171.61500549316406,466.8399963378906
2025-06-05 14:44:00+00:00,202.75999450683594,171.65499877929688,466.8800048828125
2025-06-05 14:45:00+00:00,202.64999389648438,171.69000244140625,466.9209899902344
2025-06-05 14:46:00+00:00,202.89999389648438,171.9600067138672,467.0899963378906
2025-06-05 14:47:00+00:00,203.06959533691406,172.08999633789062,467.135009765625
2025-06-05 14:48:00+00:00,202.85220336914062,171.60499572753906,466.7550048828125
2025-06-05 14:49:00+00:00,202.5500030517578,171.32000732421875,466.18011474609375
2025-06-05 14:50:00+00:00,202.6302032470703,171.4698944091797,466.239990234375
2025-06-05 14:51:00+00:00,202.64500427246094,171.48500061035156,466.4679870605469
2025-06-05 14:52:00+00:00,202.60000610351562,171.3000030517578,466.3999938964844
2025-06-05 14:53:00+00:00,202.5800018310547,171.3300018310547,466.3999938964844
2025-06-05 14:54:00+00:00,202.7736053466797,171.30999755859375,466.6449890136719
2025-06-05 14:55:00+00:00,202.82009887695312,171.22500610351562,466.4859924316406
2025-06-05 14:56:00+00:00,203.0404052734375,171.24000549316406,466.6700134277344
2025-06-05 14:57:00+00:00,203.10000610351562,171.25999450683594,466.7099914550781
2025-06-05 14:58:00+00:00,203.17869567871094,171.24969482421875,466.6600036621094
2025-06-05 14:59:00+00:00,203.1999969482422,171.27999877929688,466.55499267578125
2025-06-05 15:00:00+00:00,203.27999877929688,171.1990966796875,466.760009765625
2025-06-05 15:01:00+00:00,203.30499267578125,171.1999969482422,466.79998779296875
2025-06-05 15:02:00+00:00,203.35000610351562,171.19000244140625,466.57501220703125
2025-06-05 15:03:00+00:00,203.27999877929688,171.2100067138672,466.6700134277344
2025-06-05 15:04:00+00:00,203.2100067138672,171.22000122070312,466.7560119628906
2025-06-05 15:05:00+00:00,203.25999450683594,171.14999389648438,466.6452941894531
2025-06-05 15:06:00+00:00,203.24319458007812,171.22999572753906,466.7650146484375
2025-06-05 15:07:00+00:00,203.23500061035156,171.30999755859375,466.69000244140625
2025-06-05 15:08:00+00:00,203.17999267578125,171.2100067138672,466.67999267578125
2025-06-05 15:09:00+00:00,203.1999969482422,171.1802978515625,466.885009765625
2025-06-05 15:10:00+00:00,203.35000610351562,171.19000244140625,467.0400085449219
2025-06-05 15:11:00+00:00,203.2801055908203,171.27499389648438,466.8999938964844
2025-06-05 15:12:00+00:00,203.3000030517578,171.22999572753906,466.8299865722656
2025-06-05 15:13:00+00:00,203.47000122070312,171.2407989501953,466.94000244140625
2025-06-05 15:14:00+00:00,203.4604034423828,171.36000061035156,466.8599853515625
2025-06-05 15:15:00+00:00,203.3498992919922,171.3699951171875,466.8299865722656
2025-06-05 15:16:00+00:00,203.49000549316406,171.55499267578125,467.2099914550781
2025-06-05 15:17:00+00:00,203.6649932861328,171.66000366210938,467.44000244140625
2025-06-05 15:18:00+00:00,203.7550048828125,171.64999389648438,467.6099853515625
2025-06-05 15:19:00+00:00,203.74130249023438,171.6699981689453,467.6700134277344
2025-06-05 15:20:00+00:00,203.96560668945312,171.60000610351562,467.760009765625
2025-06-05 15:21:00+00:00,204.0041961669922,171.56179809570312,467.6300048828125
2025-06-05 15:22:00+00:00,204.02000427246094,171.55999755859375,467.5299987792969
2025-06-05 15:23:00+00:00,204.14999389648438,171.5399932861328,467.5400085449219
2025-06-05 15:24:00+00:00,204.16000366210938,171.62989807128906,467.4599914550781
2025-06-05 15:25:00+00:00,204.09500122070312,171.6199951171875,467.3800048828125
2025-06-05 15:26:00+00:00,204.14999389648438,171.5800018310547,467.42999267578125
2025-06-05 15:27:00+00:00,204.25,171.3699951171875,467.5
2025-06-05 15:28:00+00:00,204.30999755859375,171.5050048828125,467.6650085449219
2025-06-05 15:29:00+00:00,204.54379272460938,171.44000244140625,467.6400146484375
2025-06-05 15:30:00+00:00,204.66000366210938,171.4199981689453,467.7650146484375
2025-06-05 15:31:00+00:00,204.6199951171875,171.34500122070312,467.8096008300781
2025-06-05 15:32:00+00:00,204.69000244140625,171.1999969482422,467.7300109863281
2025-06-05 15:33:00+00:00,204.5959014892578,171.35000610351562,467.69000244140625
2025-06-05 15:34:00+00:00,204.44000244140625,171.38999938964844,467.6300964355469
2025-06-05 15:35:00+00:00,204.44500732421875,171.36000061035156,467.6600036621094
2025-06-05 15:36:00+00:00,204.4600067138672,171.24000549316406,467.5130920410156
2025-06-05 15:37:00+00:00,204.36090087890625,171.1999969482422,467.3500061035156
2025-06-05 15:38:00+00:00,204.1750030517578,171.22500610351562,467.2900085449219
2025-06-05 15:39:00+00:00,204.16000366210938,171.28500366210938,467.3450012207031
2025-06-05 15:40:00+00:00,204.24000549316406,171.3800048828125,467.55999755859375
2025-06-05 15:41:00+00:00,204.32000732421875,171.2050018310547,467.67498779296875
2025-06-05 15:42:00+00:00,204.25,171.30999755859375,467.92999267578125
2025-06-05 15:43:00+00:00,204.17999267578125,171.25999450683594,468.1400146484375
2025-06-05 15:44:00+00:00,204.2100067138672,171.1649932861328,467.75
2025-06-05 15:45:00+00:00,204.0399932861328,171.0850067138672,467.7200012207031
2025-06-05 15:46:00+00:00,204.07000732421875,171.02999877929688,467.80010986328125
2025-06-05 15:47:00+00:00,204.0688018798828,170.94000244140625,467.9200134277344
2025-06-05 15:48:00+00:00,203.91000366210938,170.88999938964844,467.79998779296875
2025-06-05 15:49:00+00:00,204.10000610351562,171.0594024658203,467.82000732421875
2025-06-05 15:50:00+00:00,204.17999267578125,171.1999969482422,468.06219482421875
