,AAPL,GOOG,MSFT
2025-06-03 13:30:00+00:00,202.13499450683594,169.1999969482422,
2025-06-03 13:31:00+00:00,202.5800018310547,168.3300018310547,
2025-06-03 13:32:00+00:00,202.02000427246094,168.02000427246094,
2025-06-03 13:33:00+00:00,201.7899932861328,167.38999938964844,
2025-06-03 13:34:00+00:00,201.10279846191406,167.02499389648438,
2025-06-03 13:35:00+00:00,201.25999450683594,167.0749969482422,
2025-06-03 13:36:00+00:00,201.2899932861328,167.26499938964844,
2025-06-03 13:37:00+00:00,201.64999389648438,167.36000061035156,
2025-06-03 13:38:00+00:00,201.62100219726562,167.19000244140625,
2025-06-03 13:39:00+00:00,201.7899932861328,167.2895050048828,
2025-06-03 13:40:00+00:00,201.7899932861328,166.97500610351562,
2025-06-03 13:41:00+00:00,201.9001007080078,167.32000732421875,
2025-06-03 13:42:00+00:00,202.0500030517578,167.25999450683594,
2025-06-03 13:43:00+00:00,201.91000366210938,166.75,
2025-06-03 13:44:00+00:00,202.00999450683594,166.8800048828125,
2025-06-03 13:45:00+00:00,202.0399932861328,167.33999633789062,
2025-06-03 13:46:00+00:00,201.89999389648438,167.4197998046875,
2025-06-03 13:47:00+00:00,202.3800048828125,167.82000732421875,
2025-06-03 13:48:00+00:00,202.5509033203125,168.1199951171875,
2025-06-03 13:49:00+00:00,202.6199951171875,168.08999633789062,
2025-06-03 13:50:00+00:00,202.74000549316406,167.8000030517578,
2025-06-03 13:52:00+00:00,202.66000366210938,167.86000061035156,
2025-06-03 13:53:00+00:00,202.6699981689453,168.0800018310547,
2025-06-03 13:54:00+00:00,202.63160705566406,168.05999755859375,
2025-06-03 13:55:00+00:00,202.5800018310547,167.69000244140625,
2025-06-03 13:56:00+00:00,202.52999877929688,167.80020141601562,
2025-06-03 13:57:00+00:00,202.57000732421875,167.8800048828125,
2025-06-03 13:58:00+00:00,202.66000366210938,167.99749755859375,
2025-06-03 13:59:00+00:00,202.5500030517578,168.1300048828125,
2025-06-03 14:00:00+00:00,202.58999633789062,168.3800048828125,
2025-06-03 14:01:00+00:00,202.92999267578125,168.27999877929688,
2025-06-03 14:02:00+00:00,203.14999389648438,168.56500244140625,
2025-06-03 14:03:00+00:00,202.91000366210938,168.3249969482422,
2025-06-03 14:04:00+00:00,202.75,168.38499450683594,
2025-06-03 14:05:00+00:00,202.85499572753906,168.4149932861328,
2025-06-03 14:06:00+00:00,202.61000061035156,168.3686065673828,
2025-06-03 14:07:00+00:00,202.49000549316406,168.2100067138672,
2025-06-03 14:08:00+00:00,202.47999572753906,168.06210327148438,
2025-06-03 14:09:00+00:00,202.4600067138672,168.08099365234375,
2025-06-03 14:10:00+00:00,202.41000366210938,168.0850067138672,
2025-06-03 14:11:00+00:00,202.24740600585938,167.89999389648438,
2025-06-03 14:12:00+00:00,202.32000732421875,168.00999450683594,
2025-06-03 14:13:00+00:00,202.47000122070312,168.0800018310547,
2025-06-03 14:14:00+00:00,202.2899932861328,168.07000732421875,
2025-06-03 14:15:00+00:00,202.375,168.27499389648438,
2025-06-03 14:16:00+00:00,202.2899932861328,168.50999450683594,
