,AAPL,GOOG,MSFT
2025-10-31 13:30:00+00:00,276.6474914550781,,527.3200073242188
2025-10-31 13:31:00+00:00,275.214599609375,,525.119873046875
2025-10-31 13:32:00+00:00,273.70001220703125,,527.52001953125
2025-10-31 13:33:00+00:00,273.42999267578125,,526.1950073242188
2025-10-31 13:34:00+00:00,273.0,,525.5
2025-10-31 13:35:00+00:00,271.9200134277344,,525.39990234375
2025-10-31 13:36:00+00:00,272.0950012207031,,526.0750122070312
2025-10-31 13:37:00+00:00,270.5400085449219,,525.5900268554688
2025-10-31 13:38:00+00:00,269.67449951171875,,524.27490234375
2025-10-31 13:39:00+00:00,270.0299987792969,,523.739990234375
2025-10-31 13:40:00+00:00,270.1099853515625,,523.9124755859375
2025-10-31 13:41:00+00:00,269.75,,522.0150146484375
2025-10-31 13:42:00+00:00,270.0799865722656,,520.4600219726562
2025-10-31 13:43:00+00:00,270.8599853515625,,521.0549926757812
2025-10-31 13:44:00+00:00,270.7049865722656,,521.7449951171875
2025-10-31 13:45:00+00:00,270.0400085449219,,521.22998046875
2025-10-31 13:46:00+00:00,271.0899963378906,,520.4500122070312
2025-10-31 13:47:00+00:00,271.1471862792969,,520.9550170898438
2025-10-31 13:48:00+00:00,271.139892578125,,520.2733764648438
2025-10-31 13:49:00+00:00,271.989990234375,,519.6400146484375
2025-10-31 13:50:00+00:00,271.19000244140625,,520.4849853515625
2025-10-31 13:51:00+00:00,271.67999267578125,,520.5172729492188
2025-10-31 13:52:00+00:00,271.4425048828125,,520.4849853515625
2025-10-31 13:53:00+00:00,270.9750061035156,,520.5599975585938
2025-10-31 13:54:00+00:00,271.2799987792969,,520.9949951171875
2025-10-31 13:55:00+00:00,270.37078857421875,,520.3900146484375
2025-10-31 13:56:00+00:00,270.1700134277344,,520.5349731445312
2025-10-31 13:57:00+00:00,270.489990234375,,518.2899780273438
2025-10-31 13:58:00+00:00,270.69000244140625,,518.7374877929688
2025-10-31 13:59:00+00:00,270.43701171875,,519.239990234375
2025-10-31 14:00:00+00:00,270.43499755859375,,518.8200073242188
2025-10-31 14:01:00+00:00,269.8550109863281,,518.5704956054688
2025-10-31 14:02:00+00:00,270.343994140625,,518.5349731445312
2025-10-31 14:03:00+00:00,270.2799987792969,,517.885009765625
2025-10-31 14:04:00+00:00,269.9049987792969,,517.4063110351562
2025-10-31 14:05:00+00:00,270.614990234375,,517.6400146484375
2025-10-31 14:06:00+00:00,270.2073059082031,,517.6300048828125
2025-10-31 14:07:00+00:00,270.18060302734375,,517.3099975585938
2025-10-31 14:08:00+00:00,270.33929443359375,,517.6740112304688
2025-10-31 14:09:00+00:00,270.26361083984375,,515.7949829101562
