Datetime,AAPL,GOOG,MSFT
2025-09-10 13:30:00+00:00,231.24000549316406,239.3800048828125,502.5799865722656
2025-09-10 13:31:00+00:00,231.00999450683594,239.3699951171875,502.7300109863281
2025-09-10 13:32:00+00:00,230.67999267578125,239.64999389648438,501.239990234375
2025-09-10 13:33:00+00:00,230.59500122070312,239.74000549316406,501.2449951171875
2025-09-10 13:34:00+00:00,230.64500427246094,240.15989685058594,500.04998779296875
2025-09-10 13:35:00+00:00,230.6199951171875,239.35000610351562,500.2099914550781
2025-09-10 13:36:00+00:00,230.25999450683594,239.3000030517578,499.44000244140625
2025-09-10 13:37:00+00:00,229.99989318847656,239.07000732421875,499.05999755859375
2025-09-10 13:38:00+00:00,229.99000549316406,238.86000061035156,498.54998779296875
2025-09-10 13:39:00+00:00,229.81390380859375,238.63999938964844,498.4200134277344
2025-09-10 13:40:00+00:00,229.86000061035156,238.7949981689453,498.3200988769531
2025-09-10 13:41:00+00:00,229.77000427246094,239.16090393066406,498.70001220703125
2025-09-10 13:42:00+00:00,229.1999969482422,238.80999755859375,497.3699951171875
2025-09-10 13:43:00+00:00,228.90040588378906,238.99000549316406,498.92999267578125
2025-09-10 13:44:00+00:00,229.22000122070312,238.9199981689453,498.2699890136719
2025-09-10 13:45:00+00:00,229.60499572753906,238.91000366210938,497.7550048828125
2025-09-10 13:46:00+00:00,230.02999877929688,238.6999969482422,497.70001220703125
2025-09-10 13:47:00+00:00,230.0500030517578,238.5800018310547,497.2900085449219
2025-09-10 13:48:00+00:00,229.82000732421875,238.6699981689453,497.80999755859375
2025-09-10 13:49:00+00:00,229.94000244140625,238.42999267578125,498.1256103515625
2025-09-10 13:50:00+00:00,229.9698944091797,238.5399932861328,498.05499267578125
2025-09-10 13:51:00+00:00,229.91000366210938,238.54910278320312,498.3699951171875
2025-09-10 13:52:00+00:00,229.97999572753906,238.8800048828125,498.7690124511719
2025-09-10 13:53:00+00:00,230.19000244140625,239.05999755859375,499.1499938964844
2025-09-10 13:54:00+00:00,230.17999267578125,238.86000061035156,498.8500061035156
2025-09-10 13:55:00+00:00,229.94000244140625,238.80999755859375,499.04998779296875
2025-09-10 13:56:00+00:00,230.0,239.19000244140625,499.25
2025-09-10 13:57:00+00:00,229.65499877929688,239.27000427246094,499.989990234375
2025-09-10 13:58:00+00:00,,239.4199981689453,
2025-09-10 13:59:00+00:00,229.5496063232422,239.5,500.5799865722656
2025-09-10 14:00:00+00:00,229.7050018310547,239.52999877929688,500.94000244140625
2025-09-10 14:01:00+00:00,229.07000732421875,239.42999267578125,500.94000244140625
2025-09-10 14:02:00+00:00,228.9145050048828,239.6699981689453,501.409912109375
2025-09-10 14:03:00+00:00,228.86500549316406,239.77000427246094,501.5
2025-09-10 14:04:00+00:00,228.9084014892578,239.90499877929688,501.2749938964844
2025-09-10 14:05:00+00:00,228.74000549316406,239.80999755859375,501.55999755859375
2025-09-10 14:06:00+00:00,228.82000732421875,239.9600067138672,501.3999938964844
2025-09-10 14:07:00+00:00,228.97000122070312,240.1824951171875,501.6099853515625
2025-09-10 14:08:00+00:00,229.0050048828125,240.17999267578125,500.79998779296875
2025-09-10 14:09:00+00:00,228.97000122070312,240.27000427246094,500.4599914550781
2025-09-10 14:10:00+00:00,229.14500427246094,240.27999877929688,501.30999755859375
2025-09-10 14:11:00+00:00,229.27000427246094,240.24000549316406,501.3999938964844
2025-09-10 14:12:00+00:00,229.61399841308594,240.63999938964844,501.82501220703125
2025-09-10 14:13:00+00:00,229.18930053710938,240.8000030517578,501.70001220703125
