Datetime,AAPL,GOOG,MSFT
2026-04-15 13:30:00+00:00,259.2799987792969,330.4200134277344,397.7200012207031
2026-04-15 13:31:00+00:00,259.7124938964844,330.1499938964844,397.1700134277344
2026-04-15 13:32:00+00:00,259.80999755859375,330.17999267578125,398.0
2026-04-15 13:33:00+00:00,259.239990234375,330.2799987792969,399.69500732421875
2026-04-15 13:34:00+00:00,259.6300048828125,330.3599853515625,400.0249938964844
2026-04-15 13:35:00+00:00,259.8399963378906,329.80999755859375,399.760009765625
2026-04-15 13:36:00+00:00,259.9360046386719,328.8800048828125,400.7699890136719
2026-04-15 13:37:00+00:00,259.9200134277344,329.0310974121094,400.67999267578125
2026-04-15 13:38:00+00:00,260.1300048828125,329.03009033203125,401.20001220703125
2026-04-15 13:39:00+00:00,260.114990234375,329.2300109863281,400.8900146484375
2026-04-15 13:40:00+00:00,259.5,329.6099853515625,401.94989013671875
2026-04-15 13:41:00+00:00,259.69000244140625,329.135009765625,401.75
2026-04-15 13:42:00+00:00,259.2250061035156,329.2950134277344,402.8399963378906
2026-04-15 13:43:00+00:00,258.80999755859375,329.19000244140625,402.4849853515625
2026-04-15 13:44:00+00:00,258.5450134277344,328.7699890136719,402.07000732421875
2026-04-15 13:45:00+00:00,258.6650085449219,329.4599914550781,401.864990234375
2026-04-15 13:46:00+00:00,258.6499938964844,329.3299865722656,402.1300048828125
2026-04-15 13:47:00+00:00,258.6199951171875,329.6099853515625,402.5
2026-04-15 13:48:00+00:00,258.19000244140625,329.5799865722656,401.8800048828125
2026-04-15 13:49:00+00:00,258.0260009765625,329.32000732421875,402.1401062011719
2026-04-15 13:50:00+00:00,258.2650146484375,329.1099853515625,403.2650146484375
2026-04-15 13:51:00+00:00,258.4685974121094,329.5,403.82501220703125
2026-04-15 13:52:00+00:00,258.33990478515625,329.42999267578125,403.4200134277344
2026-04-15 13:53:00+00:00,258.4100036621094,329.7900085449219,403.5299987792969
2026-04-15 13:54:00+00:00,258.3550109863281,329.8599853515625,402.80499267578125
2026-04-15 13:55:00+00:00,258.68011474609375,329.9049987792969,402.3301086425781
2026-04-15 13:56:00+00:00,258.7550048828125,330.0799865722656,401.97149658203125
2026-04-15 13:57:00+00:00,258.8599853515625,330.1499938964844,402.0975036621094
2026-04-15 13:58:00+00:00,258.8999938964844,330.0450134277344,402.23748779296875
2026-04-15 13:59:00+00:00,258.6600036621094,330.3550109863281,402.6700134277344
2026-04-15 14:00:00+00:00,258.739990234375,330.3299865722656,402.9100036621094
2026-04-15 14:01:00+00:00,259.1449890136719,330.80999755859375,403.1549987792969
2026-04-15 14:02:00+00:00,259.20001220703125,330.8500061035156,403.2500915527344
2026-04-15 14:03:00+00:00,259.18450927734375,330.9419860839844,403.7449951171875
2026-04-15 14:04:00+00:00,259.1000061035156,330.6099853515625,403.510009765625
2026-04-15 14:05:00+00:00,259.1600036621094,330.6099853515625,403.69500732421875
2026-04-15 14:06:00+00:00,259.3500061035156,330.4599914550781,404.0299987792969
2026-04-15 14:07:00+00:00,259.215087890625,330.42498779296875,404.3299865722656
2026-04-15 14:08:00+00:00,259.44000244140625,330.3699951171875,404.8699951171875
2026-04-15 14:09:00+00:00,259.44000244140625,330.41400146484375,405.1600036621094
2026-04-15 14:10:00+00:00,259.6199951171875,330.2300109863281,405.260009765625
2026-04-15 14:11:00+00:00,259.68499755859375,330.42999267578125,405.5199890136719
2026-04-15 14:12:00+00:00,259.8599853515625,330.2099914550781,405.0382995605469
2026-04-15 14:13:00+00:00,259.9949951171875,330.2012939453125,405.19000244140625
2026-04-15 14:14:00+00:00,260.159912109375,330.340087890625,405.7777099609375
2026-04-15 14:15:00+00:00,260.69000244140625,330.2900085449219,406.4898986816406
2026-04-15 14:16:00+00:00,260.95001220703125,330.5,406.44000244140625
2026-04-15 14:17:00+00:00,260.8500061035156,330.7650146484375,406.1099853515625
2026-04-15 14:18:00+00:00,260.70001220703125,330.7500915527344,406.4700012207031
2026-04-15 14:19:00+00:00,260.8500061035156,330.635986328125,405.52880859375
2026-04-15 14:20:00+00:00,260.6759948730469,330.94000244140625,405.3999938964844
2026-04-15 14:21:00+00:00,260.64129638671875,331.1400146484375,405.6300048828125
2026-04-15 14:22:00+00:00,260.5299987792969,331.3500061035156,405.760009765625
2026-04-15 14:23:00+00:00,260.30999755859375,331.3999938964844,406.03009033203125
2026-04-15 14:24:00+00:00,260.54998779296875,331.70001220703125,406.2550048828125
2026-04-15 14:25:00+00:00,260.6099853515625,331.6400146484375,406.510009765625
2026-04-15 14:26:00+00:00,260.42999267578125,331.9599914550781,406.5851135253906
2026-04-15 14:27:00+00:00,260.55999755859375,331.79998779296875,406.2799987792969
2026-04-15 14:28:00+00:00,260.5400085449219,332.07000732421875,406.239990234375
2026-04-15 14:29:00+00:00,260.67999267578125,331.92498779296875,406.0899963378906
2026-04-15 14:30:00+00:00,260.94000244140625,331.7460021972656,406.2699890136719
2026-04-15 14:31:00+00:00,261.1099853515625,331.80999755859375,406.1650085449219
2026-04-15 14:32:00+00:00,261.05999755859375,331.8500061035156,406.58990478515625
2026-04-15 14:33:00+00:00,260.7250061035156,331.3999938964844,406.614990234375
2026-04-15 14:34:00+00:00,260.7200012207031,331.32000732421875,406.7200012207031
2026-04-15 14:35:00+00:00,260.8999938964844,331.364990234375,406.3500061035156
2026-04-15 14:36:00+00:00,260.8299865722656,331.4100036621094,406.3800048828125
2026-04-15 14:37:00+00:00,260.8599853515625,331.5299987792969,406.0350036621094
2026-04-15 14:38:00+00:00,260.739990234375,331.2200012207031,406.0
2026-04-15 14:39:00+00:00,260.4800109863281,330.8999938964844,405.6000061035156
2026-04-15 14:40:00+00:00,260.635009765625,330.95001220703125,405.85009765625
2026-04-15 14:41:00+00:00,260.7699890136719,331.07501220703125,405.9849853515625
2026-04-15 14:42:00+00:00,260.80999755859375,331.05999755859375,405.79998779296875
2026-04-15 14:43:00+00:00,261.1600036621094,331.2101135253906,405.7900085449219
2026-04-15 14:44:00+00:00,261.29998779296875,331.2300109863281,405.7699890136719
