,AAPL,GOOG,MSFT
2025-10-14 13:30:00+00:00,245.72999572753906,,508.5950012207031
2025-10-14 13:31:00+00:00,246.72000122070312,,509.1400146484375
2025-10-14 13:32:00+00:00,246.75999450683594,,509.3349914550781
2025-10-14 13:33:00+00:00,246.61000061035156,,507.9549865722656
2025-10-14 13:34:00+00:00,246.5050048828125,,507.739990234375
2025-10-14 13:35:00+00:00,246.63999938964844,,507.5101013183594
2025-10-14 13:36:00+00:00,246.82749938964844,,506.82000732421875
2025-10-14 13:37:00+00:00,246.68499755859375,,506.1000061035156
2025-10-14 13:38:00+00:00,246.4429931640625,,506.67999267578125
2025-10-14 13:39:00+00:00,246.15969848632812,,506.7699890136719
2025-10-14 13:40:00+00:00,246.06500244140625,,506.5899963378906
2025-10-14 13:41:00+00:00,245.72999572753906,,506.8900146484375
2025-10-14 13:42:00+00:00,245.42799377441406,,507.2300109863281
2025-10-14 13:43:00+00:00,244.89999389648438,,506.5199890136719
2025-10-14 13:44:00+00:00,245.05079650878906,,506.6099853515625
2025-10-14 13:45:00+00:00,245.5,,506.8550109863281
2025-10-14 13:46:00+00:00,245.15969848632812,,507.25830078125
2025-10-14 13:47:00+00:00,245.14999389648438,,507.6499938964844
2025-10-14 13:48:00+00:00,245.24000549316406,,507.69000244140625
2025-10-14 13:49:00+00:00,245.19000244140625,,506.80999755859375
2025-10-14 13:50:00+00:00,245.10000610351562,,506.55999755859375
2025-10-14 13:51:00+00:00,245.1649932861328,,506.7449951171875
2025-10-14 13:52:00+00:00,245.35000610351562,,507.0950012207031
2025-10-14 13:53:00+00:00,245.68499755859375,,508.1000061035156
2025-10-14 13:54:00+00:00,245.36000061035156,,508.6167907714844
2025-10-14 13:55:00+00:00,245.74000549316406,,509.2099914550781
2025-10-14 13:56:00+00:00,246.0950927734375,,509.63250732421875
2025-10-14 13:57:00+00:00,245.89999389648438,,509.4800109863281
2025-10-14 13:58:00+00:00,246.1999969482422,,509.8299865722656
2025-10-14 13:59:00+00:00,246.24000549316406,,509.94000244140625
2025-10-14 14:00:00+00:00,245.94000244140625,,509.5150146484375
2025-10-14 14:01:00+00:00,246.08999633789062,,509.2799987792969
2025-10-14 14:02:00+00:00,246.32000732421875,,509.2799987792969
2025-10-14 14:03:00+00:00,246.27999877929688,,509.010009765625
2025-10-14 14:04:00+00:00,246.47000122070312,,509.79998779296875
2025-10-14 14:05:00+00:00,246.2449951171875,,509.739990234375
2025-10-14 14:06:00+00:00,246.67449951171875,,509.510009765625
2025-10-14 14:07:00+00:00,246.7100067138672,,509.6199951171875
2025-10-14 14:08:00+00:00,246.57000732421875,,509.3800964355469
2025-10-14 14:09:00+00:00,246.42999267578125,,509.2099914550781
2025-10-14 14:10:00+00:00,246.50999450683594,,509.3940124511719
2025-10-14 14:11:00+00:00,246.03500366210938,,509.3599853515625
2025-10-14 14:12:00+00:00,246.0500030517578,,509.4200134277344
2025-10-14 14:13:00+00:00,246.22500610351562,,509.84039306640625
2025-10-14 14:14:00+00:00,246.41000366210938,,509.80999755859375
2025-10-14 14:15:00+00:00,246.33999633789062,,509.2950134277344
2025-10-14 14:16:00+00:00,246.91000366210938,,509.3399963378906
2025-10-14 14:17:00+00:00,246.86500549316406,,509.1099853515625
2025-10-14 14:18:00+00:00,246.72500610351562,,509.1075134277344
2025-10-14 14:19:00+00:00,246.66000366210938,,509.17999267578125
2025-10-14 14:20:00+00:00,246.86000061035156,,509.56500244140625
2025-10-14 14:21:00+00:00,246.86500549316406,,509.5899963378906
2025-10-14 14:22:00+00:00,246.77999877929688,,509.6199951171875
2025-10-14 14:23:00+00:00,246.89999389648438,,510.0
2025-10-14 14:24:00+00:00,247.07000732421875,,509.93499755859375
2025-10-14 14:25:00+00:00,247.05999755859375,,509.9750061035156
2025-10-14 14:26:00+00:00,247.02999877929688,,510.07000732421875
2025-10-14 14:27:00+00:00,246.97000122070312,,510.2049865722656
2025-10-14 14:28:00+00:00,246.875,,509.989990234375
2025-10-14 14:29:00+00:00,247.02000427246094,,510.69000244140625
2025-10-14 14:30:00+00:00,247.00999450683594,,510.0591125488281
2025-10-14 14:31:00+00:00,247.14999389648438,,509.7099914550781
2025-10-14 14:32:00+00:00,247.30999755859375,,509.8699951171875
2025-10-14 14:33:00+00:00,247.3000030517578,,509.82000732421875
2025-10-14 14:34:00+00:00,247.30999755859375,,509.80999755859375
2025-10-14 14:35:00+00:00,247.310302734375,,509.20001220703125
2025-10-14 14:36:00+00:00,247.31500244140625,,509.7099914550781
2025-10-14 14:37:00+00:00,247.32000732421875,,509.73651123046875
2025-10-14 14:38:00+00:00,247.1804962158203,,510.2300109863281
2025-10-14 14:39:00+00:00,247.06500244140625,,510.1400146484375
2025-10-14 14:40:00+00:00,247.1699981689453,,510.1000061035156
2025-10-14 14:41:00+00:00,247.22999572753906,,509.6650085449219
2025-10-14 14:42:00+00:00,247.27999877929688,,509.5474853515625
