Datetime,AAPL,GOOG,MSFT
2025-07-15 13:30:00+00:00,209.60499572753906,183.8000030517578,503.4700927734375
2025-07-15 13:31:00+00:00,209.30999755859375,184.0,503.6099853515625
2025-07-15 13:32:00+00:00,210.27000427246094,183.67999267578125,503.6199951171875
2025-07-15 13:33:00+00:00,210.1999969482422,183.3759002685547,503.43499755859375
2025-07-15 13:34:00+00:00,210.4199981689453,183.19000244140625,503.1000061035156
2025-07-15 13:35:00+00:00,210.0,183.15960693359375,503.1549987792969
2025-07-15 13:36:00+00:00,210.5500030517578,183.32000732421875,503.2550048828125
2025-07-15 13:37:00+00:00,210.36000061035156,183.2899932861328,502.94000244140625
2025-07-15 13:38:00+00:00,210.44000244140625,183.13999938964844,503.20001220703125
2025-07-15 13:39:00+00:00,210.57859802246094,183.2469940185547,503.29998779296875
2025-07-15 13:40:00+00:00,210.48989868164062,182.94000244140625,503.864990234375
2025-07-15 13:41:00+00:00,210.5500030517578,182.9600067138672,504.3999938964844
2025-07-15 13:42:00+00:00,210.8699951171875,183.08999633789062,505.32000732421875
2025-07-15 13:43:00+00:00,210.6475067138672,183.26229858398438,505.5975036621094
2025-07-15 13:44:00+00:00,210.6699981689453,183.375,505.54998779296875
2025-07-15 13:45:00+00:00,210.22999572753906,183.1199951171875,505.1600036621094
2025-07-15 13:46:00+00:00,210.06500244140625,182.9149932861328,504.9800109863281
2025-07-15 13:47:00+00:00,209.88999938964844,182.91000366210938,504.718994140625
2025-07-15 13:48:00+00:00,209.92999267578125,182.9499969482422,505.0400085449219
2025-07-15 13:49:00+00:00,209.8887939453125,183.1199951171875,504.75
2025-07-15 13:50:00+00:00,209.99000549316406,183.34500122070312,504.79998779296875
2025-07-15 13:51:00+00:00,210.14999389648438,183.3300018310547,504.885009765625
2025-07-15 13:52:00+00:00,210.0800018310547,183.31500244140625,504.94500732421875
2025-07-15 13:53:00+00:00,209.80999755859375,183.49220275878906,504.8219909667969
2025-07-15 13:54:00+00:00,209.82589721679688,183.69000244140625,505.1499938964844
2025-07-15 13:55:00+00:00,209.8300018310547,183.60000610351562,505.29998779296875
2025-07-15 13:56:00+00:00,209.7100067138672,183.69009399414062,505.1099853515625
2025-07-15 13:57:00+00:00,209.58999633789062,183.75,505.2099914550781
2025-07-15 13:58:00+00:00,209.5,183.69000244140625,505.1400146484375
